publication_id,publication_type,is_included,is_itaukei_associated,linked_provinces,used_non_provincial_flag,used_unsure_flag,verification_state,notes
begg_arc_dynamics_tectonic_history_2002,Journal Article,True,False,Ba,False,False,verified,
sharma_preterm_low_birth_weights_2007,Journal Article,True,False,Ba,False,False,verified,
kusmierczyk_michulec_global_atmospheric_monitoring_radionuclides_2024,Journal Article,True,False,Ba,False,False,verified,
hughes_globalisation_food_health_pacific_2005,Journal Article,True,False,Ba,False,False,verified,
eaton_relationship_between_epithermal_porphyry_1993,Journal Article,True,False,Ba,False,False,verified,
chernyshev_age_magmatic_events_epithermal_1995,Journal Article,True,False,Ba,False,False,verified,
mataki_baseline_climatology_viti_levu_2006,Journal Article,True,False,Ba,False,False,verified,
gupta_seasonal_scourge_mango_tree_2009,Journal Article,True,False,Ba,False,False,verified,
mani_traffic_related_pm2_5_2020,Journal Article,True,False,Ba,False,False,verified,
raj_atmospheric_visibility_cloud_ceiling_2024,Journal Article,True,False,Ba,False,False,verified,
nawai_flood_drought_assessment_dam_2015,Conference Paper,False,False,Ba,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
hidalgo_future_sugarcane_industry_climatic_2024,Journal Article,True,False,Ba; Macuata,False,False,verified,
squire_magmatic_characteristics_geochronology_ordovician_2007,Journal Article,True,False,Ba,False,False,verified,
sagero_variability_temperature_heatwaves_south_2025,Journal Article,True,False,Ba,False,False,verified,
kumar_once_you_get_cancer_2022,Journal Article,True,False,Ba,False,False,verified,
rogers_potassium_incompatible_element_enrichment_1994,Journal Article,True,False,Ba,False,False,verified,
james_they_couldn_t_win_2022,Journal Article,True,False,Ba,False,False,verified,
mcnamara_state_emergency_how_local_2013,Journal Article,True,False,Ba,False,False,verified,
setterfield_magmatism_associated_hydrothermal_activity_1992,Journal Article,True,False,Ba,False,False,verified,
pabon_how_geographically_concentrated_is_2012,Journal Article,True,True,Ba; Cakaudrove,False,False,verified,
james_benevolent_paternalism_player_transition_2026,Journal Article,True,True,Ba,False,False,verified,
kumar_perceptions_dental_health_professionals_2022,Journal Article,True,False,Ba; Macuata,False,False,verified,
munshi_paediatric_osteomyelitis_2018,Journal Article,True,False,Ba; Macuata,False,False,verified,
craddock_honest_iago_media_academic_2015,Journal Article,True,False,Ba,False,False,verified,
mani_black_carbon_elemental_characterization_2022,Journal Article,True,False,Ba,False,False,verified,
partridge_improvement_nadi_blue_grass_1979,Journal Article,True,False,Ba,False,False,verified,
brown_climate_change_economic_impacts_2017,Journal Article,True,False,Ba,False,False,verified,
varea_baseline_study_biomarkers_exposure_2024,Journal Article,True,False,Ba; Rewa,False,False,verified,
cronin_impacts_volcanism_pre_european_2000,Journal Article,True,False,Cakaudrove,False,False,verified,
thomas_soil_transmitted_helminth_infection_2005,Journal Article,True,False,Cakaudrove,False,False,verified,
game_new_pteridophyte_records_taveuni_2018,Journal Article,True,False,Cakaudrove,False,False,verified,
morley_has_invasive_mongoose_herpestes_2004,Journal Article,True,False,Cakaudrove,False,False,verified,
kaczmarek_new_freshwater_eutardigrade_vanuatu_2012,Journal Article,True,False,Cakaudrove,False,False,verified,
kramer_pseudophegopteris_thelypteridaceae_new_record_1988,Journal Article,True,False,Cakaudrove,False,False,verified,
cronin_probabilistic_assessment_eruption_recurrence_2001,Journal Article,True,False,Cakaudrove,False,False,verified,
cronin_holocene_volcanic_geology_volcanic_2001,Journal Article,True,False,Cakaudrove,False,False,verified,
haynes_gastropods_streams_rivers_5_1988,Journal Article,True,False,Cakaudrove; Kadavu,False,False,verified,
miller_archaic_flowering_plant_family_1989,Journal Article,True,False,Cakaudrove,False,False,verified,
johnson_revision_cyrtandra_tempestii_gesneriaceae_2020,Journal Article,True,False,Cakaudrove,False,False,verified,
naidu_mineralogy_soils_basaltic_ash_1987,Journal Article,True,False,Cakaudrove,False,False,verified,
cattermole_blues_taveuni_qamea_musicians_2007,Journal Article,True,False,Cakaudrove,False,False,verified,
holyoak_notes_birds_viti_levu_1979,Journal Article,True,False,Cakaudrove,False,False,verified,
kumar_wind_characteristics_energy_potentials_2012,Journal Article,True,False,Cakaudrove,False,False,verified,
lal_influence_mucuna_fallow_crop_2016,Conference Paper,False,False,Cakaudrove,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
terry_lake_tagimaucia_montane_lake_2022,Journal Article,True,False,Cakaudrove,False,False,verified,
wall_timing_millennium_when_where_1999,Journal Article,True,False,Cakaudrove,False,False,verified,
terry_potential_timing_high_energy_2014,Journal Article,True,False,Cakaudrove,False,False,verified,
otte_new_cricket_species_islands_2007,Journal Article,True,False,Cakaudrove,False,False,verified,
andersen_conservation_genomics_silktail_aves_2017,Journal Article,True,True,Cakaudrove,False,False,verified,
etienne_coral_boulders_gravel_tongues_2012,Journal Article,True,False,Cakaudrove,False,False,verified,
fife_significant_records_mosses_2011,Journal Article,True,True,Cakaudrove,False,False,verified,
kaplan_stability_referential_signalling_across_2013,Journal Article,True,False,Cakaudrove,False,False,verified,
ryan_records_3_new_fresh_1981,Journal Article,True,False,Cakaudrove,False,False,verified,
devi_kavalactone_content_profile_kava_2025,Journal Article,True,False,Cakaudrove,False,False,verified,
nisha_absorption_spectrometric_macronutrients_review_2020,Journal Article,True,False,Cakaudrove,False,False,verified,
thomson_review_hibiscus_malvaceae_malvoideae_2019,Journal Article,True,False,Cakaudrove; Macuata,False,False,verified,
mclay_terrestrial_crabs_sesarma_sesarmops_1990,Journal Article,True,False,Cakaudrove,False,False,verified,
terry_magnitudes_nearshore_waves_generated_2018,Journal Article,True,False,Cakaudrove,False,False,verified,
jogia_limonoids_medicinal_plant_dysoxylum_1989,Journal Article,True,False,Cakaudrove,False,False,verified,
brailovksy_revision_tribe_colpurini_heteroptera_1996,Journal Article,True,False,Cakaudrove,False,False,verified,
reddy_situ_wave_resource_assessment_2014,Journal Article,True,False,Cakaudrove,False,False,verified,
soderstrom_checklist_hornworts_liverworts_2011,Journal Article,True,False,Cakaudrove,False,False,verified,
van_gossum_nesobasis_further_examination_species_2008,Journal Article,True,True,Cakaudrove; Kadavu,False,False,verified,
sand_report_preliminary_analysis_first_2007,Journal Article,True,True,Cakaudrove,False,False,verified,
morgan_property_spirits_hereditary_global_2007,Journal Article,True,False,Cakaudrove,False,False,verified,
glaus_characteristics_shark_fisheries_2015,Journal Article,True,False,Cakaudrove,False,False,verified,
charan_customary_land_climate_change_2017,Conference Paper,False,False,Cakaudrove,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
haynes_distribution_five_species_septaria_1997,Journal Article,True,False,Cakaudrove,False,False,verified,
lee_molecular_morphological_evidence_new_2019,Journal Article,True,False,Cakaudrove,False,False,verified,
da_silva_current_status_introduced_allodapine_2016,Journal Article,True,False,Cakaudrove,False,False,verified,
southern_flora_fauna_water_chemistry_1986,Journal Article,True,False,Cakaudrove,False,False,verified,
kempf_songs_cannot_die_ritual_2003,Journal Article,True,False,Cakaudrove,False,False,verified,
dorey_review_bee_genus_homalictus_2019,Journal Article,True,False,Cakaudrove,False,False,verified,
shah_green_iguanas_threat_man_2020,Journal Article,True,True,Cakaudrove; Lomaiviti,False,False,verified,
jenkins_importance_ecosystem_based_management_2010,Journal Article,True,False,Cakaudrove; Macuata,False,False,verified,
rokocakau_flywheel_energy_storage_system_2019,Conference Paper,False,True,Cakaudrove,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
dehm_assessing_growth_survival_predator_2025,Journal Article,True,True,Cakaudrove,False,False,verified,
prasad_p_wave_residuals_at_1991,Journal Article,True,False,Cakaudrove,False,False,verified,
bertana_climate_change_adaptation_gender_2023,Journal Article,True,False,Cakaudrove,False,False,verified,
mcnamara_coping_extreme_weather_communities_2014,Journal Article,True,False,Cakaudrove,False,False,verified,
bochud_new_diancta_species_family_2021,Journal Article,True,False,Cakaudrove,False,False,verified,
narayan_isolation_characterization_aerobic_thermophilic_2008,Journal Article,True,False,Cakaudrove,False,False,verified,
wei_upper_mantle_structure_tonga_2016,Journal Article,True,False,Cakaudrove,False,False,verified,
kumar_wind_resource_assessment_energy_2026,Journal Article,True,False,Cakaudrove,False,False,verified,
clarke_all_female_broods_hypolimnas_1983,Journal Article,True,False,Cakaudrove,False,False,verified,
kim_island_wide_surveillance_gastrointestinal_2018,Journal Article,True,True,Cakaudrove,False,False,verified,
mcnamara_planning_community_relocations_due_2015,Journal Article,True,False,Cakaudrove,False,False,verified,
mcmichael_planned_relocation_health_case_2021,Journal Article,True,False,Cakaudrove,False,False,verified,
watson_cross_sectional_seroepidemiological_survey_2017,Journal Article,True,True,Cakaudrove,False,False,verified,
edwards_phosphate_forced_relocation_assessment_2013,Journal Article,True,False,Cakaudrove,False,False,verified,
sokolova_novel_chemolithotrophic_thermophilic_anaerobic_2007,Journal Article,True,False,Cakaudrove,False,False,verified,
kempf_reconfigurations_place_ethnicity_positionings_2005,Journal Article,True,False,Cakaudrove,False,False,verified,
tabucanon_continuity_change_identity_rights_2014,Journal Article,True,False,Cakaudrove,False,False,verified,
ledrew_change_detection_satellite_imagery_2000,Conference Paper,False,False,Cakaudrove,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
bertana_role_power_community_participation_2020,Journal Article,True,False,Cakaudrove,False,False,verified,
mcadam_self_determination_self_governance_2017,Journal Article,True,False,Cakaudrove,False,False,verified,
condamine_comprehensive_phylogeny_revised_taxonomy_2023,Journal Article,True,False,Cakaudrove,False,False,verified,
nemeth_phreatomagmatic_volcanic_hazards_where_2009,Conference Paper,False,False,Cakaudrove,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
ledrew_spatial_statistical_operator_applied_2004,Journal Article,True,False,Cakaudrove,False,False,verified,
sayes_changing_paths_land_early_1984,Journal Article,True,False,Cakaudrove,False,False,verified,
kishore_factors_influencing_quality_half_2015,Journal Article,True,False,Cakaudrove,False,False,verified,
lawson_historical_maps_provide_insight_2021,Journal Article,True,False,Cakaudrove,False,False,verified,
kitara_indigenous_climate_mobilities_governance_2026,Journal Article,True,False,Cakaudrove,False,False,verified,
gupta_luxury_yachting_islands_stakeholders_2023,Journal Article,True,False,Cakaudrove,False,False,verified,
farrelly_indigenous_democratic_decision_making_2011,Journal Article,True,False,Cakaudrove,False,False,verified,
verbeeten_petrology_geochemistry_tectonic_implications_1995,Conference Paper,False,False,Kadavu,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
danyushevsky_high_mg_adakites_kadavu_2008,Journal Article,True,False,Kadavu,False,False,verified,
zain_integrating_reanalysis_dem_data_2026,Journal Article,True,False,Kadavu,False,False,verified,
bruce_pontoniine_shrimps_great_astrolabe_1980,Journal Article,True,False,Kadavu,False,False,verified,
littler_castles_built_by_chiton_1999,Journal Article,True,False,Kadavu,False,False,verified,
jennings_artisanal_fisheries_great_astrolabe_1998,Journal Article,True,False,Kadavu,False,False,verified,
roberts_kadavu_health_promotion_model_1997,Journal Article,True,False,Kadavu,False,False,verified,
sofer_kadavu_island_adaptation_stagnation_2015,Journal Article,True,False,Kadavu,False,False,verified,
tomlinson_sacred_soil_kadavu_2002,Conference Paper,False,False,Kadavu,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
littler_unique_coral_reef_formation_1997,Journal Article,True,False,Kadavu,False,False,verified,
terry_kadavu_island_fluvial_studies_1999,Journal Article,True,False,Kadavu,False,False,verified,
sofer_revisiting_periphery_30_year_2018,Book Chapter,True,False,Kadavu,False,False,verified,
sharma_wind_energy_resource_assessment_2016,Journal Article,True,False,Kadavu; Rewa,False,False,verified,
torreton_biomass_production_heterotrophic_activity_1999,Journal Article,True,False,Kadavu,False,False,verified,
littler_impact_clod_pathogen_pacific_1995,Journal Article,True,False,Kadavu,False,False,verified,
